text,label
The headset fulfills my requirements so I am happy with my purchase.,1
The price was very good and with the free shipping and all it was a good purchase.,1
I swung in to give them a try but was deeply disappointed.,0
I'm a bit disappointed.,0
So they performed.,1
"Great place to eat, reminds me of the little mom and pop shops in the San Francisco Bay Area.",1
Gets a signal when other Verizon phones won't.,1
The movie seemed a little slow at first.  ,0
"The story is lame, not interesting and NEVER really explains the sinister origins of the puppets.  ",0
I purcashed this for the car charger and it does not work.,0
"Horrible, horrible protector.",0
The pancake was also really good and pretty large at that.,1
"Host staff were, for lack of a better word, BITCHES!",0
"However-the riingtones are not the best, and neither are the games.",0
We waited for forty five minutes in vain.,0
Last time buying from you.,0
"So mediocre in every aspect that it just becomes a dull, uninteresting mess, this is one of the most forgettable movies I've seen.  ",0
Will not be back.,0
i wouldnt see this movie again for free.  ,0
He was terrible!,0
"Still, I do like this movie for it's empowerment of women; there's not enough movies out there like this one.  ",1
this is the worst sushi i have ever eat besides Costco's.,0
I was deeply impressed with the character he played.  ,1
"That being said, for a phone, the camera is very nice; many cool effects to play with, and video is decent as well.",1
Very prompt service.,1
Very satisifed with that.,1
Then the film just dropped the ball.  ,0
The phone is sturdy and waterproof.,1
She's poised and amazing.  ,1
The selection was probably the worst I've seen in Vegas.....there was none.,0
I was very impressed with the price of the cases.,1
Better Than New.,1
I've never been more insulted or felt disrespected.,0
"Only like 3 or 4 buildings used, a couple of locations MAYBE, & poor hummh!  ",0
The Foreigner is not worth one second of your time.  ,0
This mostly routine fact-based TV drama gets a boost from the fine performance by Cole.  ,1
I was disgusted because I was pretty sure that was human hair.,0
if you simply want a small flip phone -- look elsewhere as the extra bells & whistles are mediocre.,0
This is probably one of the least effective and utterly unoriginal films I have ever seen in my entire life.  ,0
Boy was that sucker dry!!.,0
The vanilla ice cream was creamy and smooth while the profiterole (choux) pastry was fresh enough.,1
It has kept up very well.,1
"We had so much to say about the place before we walked in that he expected it to be amazing, but was quickly disappointed.",0
"you can even take self portraits with the outside (exterior) display, very cool.",1
Comfort for our whole family.,1
I does not maintain a connection with the computer while it is on my lap.,0
The service was poor and thats being nice.,0
It's like a bad two hour TV movie.  ,0
"It's too bad that everyone else involved didn't share Crowe's level of dedication to quality, for if they did, we'd have a far better film on our hands than this sub-par mess.  ",0
"Audio Quality is poor, very poor.",0
"Another note about this phone's appearance is that it really looks rather bland, especially in the all black model.",0
Definitely a bargain.,1
"The shower area is outside so you can only rinse, not take a full shower, unless you don't mind being nude for everyone to see!",0
"I had ordered a motorola data cable, got a very well finished and working product.",1
"Stanwyck and Morgan are perfectly cast in what is, in many ways, a modern equivalent of Dickens' Christmas Carol in its sensibility.  ",1
The movie I received was a great quality film for it's age.  ,1
"Overall, a great experience.",1
"i'm glad i found this product on amazon it is hard to find, it wasn't high priced.",1
"Your servers suck, wait, correction, our server Heimer sucked.",0
"If there was ever a movie that needed word-of-mouth to promote, this is it.  ",1
"I know he was a contract player with little control over his scripts, but the acting was as bad as the script.  ",0
"I love this phone , It is very handy and has a lot of features .",1
"It is well made, easy to access the phone and has a handy, detachable belt clip.",1
They brought a fresh batch of fries and I was thinking yay something warm but no!,0
"It was very popular when I was in the cinema, a good house and very good reactions and plenty of laughs.  ",1
I hope this place sticks around.,1
An extensive menu provides lots of options for breakfast.,1
The warm beer didn't help.,0
Great Earpiece.,1
They also now serve Indian naan bread with hummus and some spicy pine nut sauce that was out of this world.,1
"How can you call yourself a steakhouse if you can't properly cook a steak, I don't understand!",0
"Good show, Samsung.",1
Clever and a real crowd-pleaser--this film still ranks among Mickey's best films even after 80 wonderful years.  ,1
All the other cases I've tried normally fall apart after a few months but this one seems to be in for the long haul.,1
My Sanyo has survived dozens of drops on blacktop without ill effect.,1
CONCLUSION: Very filling meals.,1
"The sound quality for the device is unacceptable.Unless you are in a really quiet area, you almost hear nothing.",0
Setup went very smoothly.,1
"At around 4 pm I bought it, at around 8pm I started to watch, at around 8.15pm I fast forwarded the remaining film to see if there was anything left watchable for a human being with a brain... but there wasn't.  ",0
I've also had problems with the phone reading the memory card in which I always turn it on and then off again.,0
"In summary, this was a largely disappointing dining experience.",0
The live music on Fridays totally blows.,0
Very Dissapointing Performance.,0
What a mistake.,0
Good transmit audio.,1
"Anyways, The food was definitely not filling at all, and for the price you pay you should expect more.",0
One of the worst shows of all time.  ,0
"Great food for the price, which is very high quality and house made.",1
Adapter does not provide enough charging current.,0
"For a self proclaimed coffee cafe, I was wildly disappointed.",0
"I really hope the team behind this movie makes more movies, and that they will continue to do so in their own, some kinda weird style.  ",1
Service is quick and friendly.,1
"The color is even prettier than I thought it would be, and the graphics are incredibly sharp.",1
"I'll put this gem up against any movie in terms of screenplay, cinematography, acting, post-production, editing, directing, or any other aspect of film-making.  ",1
I love the look and feel of Samsung flipphones.,1
Highly unprofessional and rude to a loyal patron!,0
Earbud piece breaks easily.,0
Kind of hard to mess up a steak but they did.,0
I could not stand to even watch it for very long for fear of losing I.Q.  ,0
"Terrible product, and waste of money!",0
"The first time I ever came here I had an amazing experience, I still tell people how awesome the duck was.",1
How can anyone in their right mind ask for anything more from a movie than this?  ,1
But it's just not funny.  ,0
Great audio!.,1
I am not a filmmaker nor am I a director but I would hide my head in the sand if I'd spent whatever amount of money and time on this movie.  ,0
Good Quality.,1
It is practically useless and did not add any kind of boost to my reception after I bought it.,0
Mediocre food.,0
"The food was delicious, our bartender was attentive and personable AND we got a great deal!",1
It is simple to use and I like it.,1
I'm very disappointed with my decision.,0
Worst martini ever!,0
This film has no redeeming features.  ,0
Nevertheless yet another wonderful film from the great master's stable.  ,1
I don't think you will be disappointed.  ,1
It dit not work most of the time with my Nokia 5320.,0
I dont think I will be back for a very long time.,0
The waiter wasn't helpful or friendly and rarely checked on us.,0
"I was very uneasy with how bad this movie was, but not scared at all.  ",0
"After 20 minutes wait, I got a table.",0
Now we were chosen to be tortured with this disgusting piece of blatant American propaganda.  ,0
You wont regret it!  ,1
This place is disgusting!,0
"Also, the phone doesn't seem to accept anything except CBR mp3s, preferably ripped by Windows Media Player.",0
The only thing I wasn't too crazy about was their guacamole as I don't like it puréed.,0
"Perhaps my phone is defective, but people cannot hear me when I use this.",0
I rather enjoyed it.  ,1
Used and dirty.,0
It doesn't work in Europe or Asia.,0
"Secondly, Hitchcock pretty much perfected the thriller and chase movie.  ",1
Waitress was sweet and funny.,1
"I cannot believe that the actors agreed to do this ""film"".  ",0
"Sorry, I will not be getting food from here anytime soon :(",0
Low Quality.,0
It has been a winner for us.,1
Go watch it!  ,1
"Overall, this movie was cheap trash.  ",0
"Also, it's a real treat to see Anthony Quinn playing Crazy Horse.  ",1
The story itself is just predictable and lazy.  ,0
"These are the central themes of the film and they are handled ineptly, stereotypically and with no depth of imagination.  ",0
This is infuriating.,0
"That just SCREAMS ""LEGIT"" in my book...somethat's also pretty rare here in Vegas.",1
Kind of flops around.,0
"It's a great tool for entertainment, communication, and data management.Oh, be sure to use ActiveSync 4.2 for optimal data synchronization results!",1
"Top line: Don't waste your time and money on this one, its as bad as it comes.  ",0
But this understated film leaves a lasting impression.  ,1
But it picked up speed and got right to the point.  ,1
"Either way, it sucks.  ",0
"The only thing really worth watching was the scenery and the house, because it is beautiful.  ",1
Hitchcock is a great director.  ,1
These are fabulous!,1
say bye bye to your tip lady!,0
don't waste your money and time.,0
I love this thing!,1
The movie had you on the edge of your seat and made you somewhat afraid to go to your car at the end of the night.  ,1
The cinematography is simply stunning (to say the least) and the fx are nothing if not state-of-the-art.  ,1
Tied to charger for conversations lasting more than 45 minutes.MAJOR PROBLEMS!!,0
Special thanks to Dylan T. for the recommendation on what to order :) All yummy for my tummy.,1
Reasonably priced also!,1
"Let's start with all the problemsthe acting, especially from the lead professor, was very, very bad.  ",0
I had Verizon 2 years ago and really liked their service.,1
"What SHOULD have been a hilarious, yummy Christmas Eve dinner to remember was the biggest fail of the entire trip for us.",0
"a drive thru means you do not want to wait around for half an hour for your food, but somehow when we end up going here they make us wait and wait.",0
The plot was the same as pretty much every other cheap horror.  ,0
My rating: just 3 out of 10.  ,0
I can take a little bad service but the food sucks.,0
The keyboard is a nice compromise between a full QWERTY and the basic cell phone number keypad.,1
this was a different cut than the piece the other day but still wonderful and tender s well as well flavored.,1
I exchanged the sony ericson z500a for this and I'm pretty happy with that decision.,1
It's a long time since I was so entertained by a movie.  ,1
dont buy it.,0
The pan cakes everyone are raving about taste like a sugary disaster tailored to the palate of a six year old.,0
The music in the film is really nice too.  ,1
They really want to make your experience a good one.,1
Better than expected.,1
The Malta settings are as dry and as barren as the dialogue.  ,0
Big Disappointment with calendar sync.,0
I think i was one of the people who found this another one of roth's pearls.  ,1
I was looking for this headset for a long time and now that I've got it I couldn't be happier.,1
Overall I rate this movie a 10 out of a 1-10 scale.  ,1
I only hear garbage for audio.,0
But in terms of the writing it's very fresh and bold.  ,1
"Sounds good reasonably priced and effective, Its that simple !",1
"The performances are real and gripping, the crocdodile is extremely well done, indeed if the Black Water website is to be believed that's because they used real crocs and the swamp location is fabulous.  ",1
"Here, in The Wind and the Lion, we see a wonderful rendering of America's own Imperial age.  ",1
Ordered burger rare came in we'll done.,0
This does not fit the Palm Tungsten E2 and it broke the first time I tried to plug it in.,0
I was not impressed by this product.,0
"I wouldn't say they're worth 2 hours of your time, though.  ",0
The best scene in the movie was when Gerardo is trying to find a song that keeps running through his head.  ,1
The cow tongue and cheek tacos are amazing.,1
im surprised this is a good quality car charger and there's not much reviews about it.,1
This particular model would not work with my Motorola Q smartphone.,0
"The film deserves strong kudos for taking this stand, for having exceptional acting from its mostly lesser-known cast and for the super-intelligent script that doesn't insult the audience or take the easy way out when it comes to white racism.  ",1
I didn't realize how wonderful the short really is until the last two scenes.  ,1
The warmth it generates is in contrast to its austere backdrop.  ,1
Design Flaw?.,0
But I don't like it.,0
Julian Fellowes has triumphed again.  ,1
I think not again,0
"While you don't yet hear Mickey speak, there are tons of sound effects and music throughout the film--something we take for granted now but which was a huge crowd pleaser in 1928.  ",1
Not easy to watch.  ,0
I asked multiple times for the wine list and after some time of being ignored I went to the hostess and got one myself.,0
Whatever prompted such a documentary is beyond me!  ,0
"Camerawork - again, bad.  ",0
Works like a charm; it work the same as the one I got with the phone.,1
Conclusion - I loved it.  ,1
I have had problems wit hit dropping signal and more.,0
The nokia CA-42 USB cable did not work with my phone.,0
Waiter was a jerk.,0
The service was terrible though.,0
Ray Charles is legendary.  ,1
Maybe there would be a reasonable explanation for this atrocity.  ,0
"I can barely ever hear on it and am constantly saying ""what?""",0
"How this piece of trash was ever released is beyond me: the acting, the story, the characters, the supposedly special effects, etc...it's ALL wrong.  ",0
We recently witnessed her poor quality of management towards other guests as well.,0
Works like a charm.. Works as advertised.,1
It is easy to turn on and off when you are in the car and the volume controls are quite accessable.,1
Nice ambiance.,1
They refuse to refund or replace.,0
Its a total package.,1
Seriously killer hot chai latte.,1
Only had this a month but it's worked flawlessly so far.,1
"The sets are so bad, they wouldn't look out of place on a Thunderbirds episode.  ",0
The lighting is just dark enough to set the mood.,1
"After watching this film, I wanted to learn more about the works of this artist.  ",1
This is a GREAT place to eat!,1
I am very impressed with the job that Motorola did on the sturdiness of this phone.,1
I don't recommend unless your car breaks down in front of it and you are starving.,0
Cinematography noteworthy including fine views of Barcelona and its famed Gaudi towers.  ,1
This product is very High quality Chinese CRAP!!!!!!,0
"It felt too light and ""tinny."".",0
It was just too horrible.  ,0
Tonight I had the Elk Filet special...and it sucked.,0
"And, FINALLY, after all that, we get to an ending that would've been great had it been handled by competent people and not Jerry Falwell.  ",0
"I saw it as a child on TV back in 1973, when it was ""The Stranger"" and I loved it.  ",1
This movie is well-balanced with comedy and drama and I thoroughly enjoyed myself.  ,1
"This place is a jewel in Las Vegas, and exactly what I've been hoping to find in nearly ten years living here.",1
"Strike 2, who wants to be rushed.",0
Does not work for listening to music with the cingular 8125.,0
"But this movie is not funny, considering the ridiculousness of it.  ",0
Then a few days later the a puff of smoke came out of the phone while in use.,0
Worst software ever used.... If I could give this zero stars I would.,0
Best breakfast buffet!!!,1
It has all the features I want,1
"I understand that it's supposed to be a cheap popcorn comedy, but that doesn't mean that it has to completely insult our intelligence, and have writing so incredibly hackneyed that it borders on offensive.  ",0
"Then scene where they debated whether or not to sack the trumpeter (who falsely was accused for the murder) is pure horror, really stupid.  ",0
Its reception is very very poor.,0
Never got it!!!!!,0
the movie is littered with overt racial slurs towards the black cast members and in return the whites are depicted as morons and boobs.  ,0
This phone might well be the worst I've ever had in any brand.,0
Phone falls out easily.,0
"Poor service, the waiter made me feel like I was stupid every time he came to the table.",0
It was quite comfortable in the ear.,1
"Utterly without merit on any level, this is akin to torture.  ",0
The only good thing was that it fits comfortably on small ears.,1
Made very sturdy.,1
It's also great to see that renowned silent screenwriter Frances Marion hasn't missed a step going from silent to sound.  ,1
Everything from acting to cinematography was solid.  ,1
Last night was my second time dining here and I was so happy I decided to go back!,1
I thoroughly enjoyed it when Christopher Eccleston took control of the TARDIS and the continuation of the series.  ,1
This is my new fav Vegas buffet spot.,1
"They do not last forever, but is not overly expensive to replace.Easy to operate and the sound is much better than others I have tried.",1
"I didn't want the clip going over the top of my ear, causing discomfort.",0
"The hockey scenes are terrible, defensemen playing like they're 5 years old, goalies diving at shots that are 10 feet wide of the net, etc.  ",0
Nice headphones for the price and they work great!,1
The waitresses are very friendly.,1
The characters are interesting and you really care for them.  ,1
This place is way too overpriced for mediocre food.,0
The camera on the phone may be used as a dustpan when indoors... I'd rather be using a disposable then this.,0
The yellowtail carpaccio was melt in your mouth fresh.,1
It is the best charger I have seen on the market yet.,1
Do not make the same mistake as me.,0
"The food was very good and I enjoyed every mouthful, an enjoyable relaxed venue for couples small family groups etc.",1
Must have been an off night at this place.,0
My boyfriend and I came here for the first time on a recent trip to Vegas and could not have been more pleased with the quality of food and service.,1
I knew when I saw the film that more great things were to come from this gifted actor.  ,1
No actress has been worse used that June Allison in this movie.  ,0
"No shifting, no bubbling, no peeling, not even a scratch, NOTHING!I couldn't be more happier with my new one for the Droid.",1
But it wasn't anything at all just one big yawn...  ,0
there is no real plot.  ,0
"Nice quality build, unlike some cheap s*** out there.",1
Buy a different phone - but not this.,0
Just spicy enough.. Perfect actually.,1
Food was so gooodd.,1
Utter crap.. Sound quality is TERRIBLE.,0
"I do love sushi, but I found Kabuki to be over-priced, over-hip and under-services.",0
Today was my first taste of a Buldogis Gourmet Hot Dog and I have to tell you it was more than I ever thought possible.,1
I wasn't really impressed with Strip Steak.,0
"Lewis Black's considerable talent is wasted here too, as he is at his most incendiary when he is unrestrained, which the PG-13 rating certainly won't allow.  ",0
!I definitly recommend!!,1
RUDE & INCONSIDERATE MANAGEMENT.,0
The two main characters may be two of the most believable children I ever saw put on screen.  ,1
"every thing on phone work perfectly, she like it.",1
They have been around for years and carries the highest quality of anti-glare screen protector that I have found to date.,1
"The plot simply rumbles on like a machine, desperately depending on the addition of new scenes.  ",0
Horrible!  ,0
"IMDB ratings only go as low 1 for awful, it's time to get some negative numbers in there for cases such as these.  ",0
"I have seen many movies starring Jaclyn Smith, but my god this was one of her best, though it came out 12 years ago.  ",1
This place receives stars for their APPETIZERS!!!,1
By far the BEST cheesecurds we have ever had!,1
"Predictable, but not a bad watch.  ",1
There was absolutely no warmth or charm to these scenes or characters.  ,0
You need at least 3 mins to get to your phone book from the time you first turn on the phone.Battery life is short.,0
"Reaching for the bottom row is uncomfortable, and the send and end keys are not where I expect them to be.3.",0
These products cover up the important light sensor above the ear outlet.,0
"I have been in more than a few bars in Vegas, and do not ever recall being charged for tap water.",0
It was clear that she had the range and ability to pull off this part.  ,1
I got the car charger and not even after a week the charger was broken...I went to plug it in and it started smoking.,0
Why are these sad little vegetables so overcooked?,0
Sprint - terrible customer service.,0
The BT headset was such a disapoinment.,0
The pairing of the two devices was so easy it barely took a couple minutes before I started making calls with the voice dialing feature.,1
"Avoid, avoid, avoid!  ",0
My ribeye steak was cooked perfectly and had great mesquite flavor.,1
The cashier was friendly and even brought the food out to me.,1
This game rocks.  ,1
It fits so securely that the ear hook does not even need to be used and the sound is better directed through your ear canal.,1
"Plus, I seriously do not believe it is worth its steep price point.",0
Excellent starter wireless headset.,0
"I tried the Cape Cod ravoli, chicken,with cranberry...mmmm!",1
Rating: 1 out of 10.  ,0
Just reading on the specs alone makes you say WOW.,1
best bluetooth on the market.,1
I was so insulted.,0
"If you see it, you should probably just leave it on the shelf.  ",0
The battery life is highly unacceptable.,0
This greedy corporation will NEVER see another dime from me!,0
Wow very spicy but delicious.,1
The only redeeming quality of the restaurant was that it was very inexpensive.,1
Still it's quite interesting and entertaining to follow.  ,1
"Of course, the acting is blah.  ",0
The acting sucked.  ,0
"It was a bit too sweet, not really spicy enough, and lacked flavor.",0
"The ambiance here did not feel like a buffet setting, but more of a douchey indoor garden for tea and biscuits.",0
"One nice thing was that they added gratuity on the bill since our party was larger than 6 or 8, and they didn't expect more tip than that.",1
Very Very Disappointed ordered the $35 Big Bay Plater.,0
"As a courtroom drama, it's compelling, as an indictment on the American justice system, it's frightening.  ",1
"Emily Watson's character is very strong, and she has only to give a quick glance and you understand everything.  ",1
"For that, it's worth checking out.  ",1
I was shocked because no signs indicate cash only.,0
The Han Nan Chicken was also very tasty.,1
"His co-stars don't fare much better, with people like Morgan Freeman, Jonah Hill, and Ed Helms just wasted.  ",0
It looks very nice.,1
I guess that nobody at the network that aired this dribble watched it before putting it on.  ,0
He deserves 5 stars.,1
"My experience was terrible..... This was my fourth bluetooth headset, and while it was much more comfortable than my last Jabra (which I HATED!!!",0
Awful service.,0
"One of the best mexican movies ever!, and one of the less understood, even by mexican themselves, no matter how identified the should have felt with it.  ",1
We were sat right on time and our server from the get go was FANTASTIC!,1
It was just not a fun experience.,1
Product is exactly as described.,1
Nine out of ten for a truly lovely film.  ,1
"To sum the film up, ""Breeders"" is a terrible, cheaply made horror movie that should be avoided like the Ebola virus.  ",0
The inside is really quite nice and very clean.,1
There was NOTHING believable about it at all.  ,0
"Best service and food ever, Maria our server was so good and friendly she made our day.",1
"I guess I should have known that this place would suck, because it is inside of the Excalibur, but I didn't use my common sense.",0
Their regular toasted bread was equally satisfying with the occasional pats of butter... Mmmm...!,1
Reversible plug works great.,1
I loved the bacon wrapped dates.,1
"The point is the journey, a journey that touches every member of the family.  ",1
"Good service, very clean, and inexpensive, to boot!",1
"The food is delicious and just spicy enough, so be sure to ask for spicier if you prefer it that way.",1
This is an Outstanding little restaurant with some of the Best Food I have ever tasted.,1
great...no problems at all!.,1
"Easily, none other cartoon made me laugh in a tender way (before getting into dark sitcoms oriented for teenagers).  ",1
I've had this for nearly 2 years and it has worked great for me.,1
Lot of holes in the plot: there's nothing about how he became the emperor; nothing about where he spend 20 years between his childhood and mature age.  ,0
"All in all, I'd expected a better consumer experience from Motorola.",0
"My brother in law who works at the mall ate here same day, and guess what he was sick all night too.",0
Disappointed with battery.,0
By this time our side of the restaurant was almost empty so there was no excuse.,0
O my gosh the best phone I have ever had.,1
"Both films are terrible, but to the credit of the 1986 version, it was watchable.  ",0
"Friend's pasta -- also bad, he barely touched it.",0
Lousy product.,0
The reception through this headset is excellent.,1
Highly unrecommended.  ,0
Price is good too.,1
"not even a ""hello, we will be right with you.""",0
"If you look for authentic Thai food, go else where.",0
"To those who find this movie intelligent or even masterful, I can only say - it's your intelligence and your imagination you obviously used to try and make some sense of this pitiful attempt (it's in our human nature to try and make sense of things) .  ",0
The waitress was friendly and happy to accomodate for vegan/veggie options.,1
there are so many problems i dont know where to start.  ,0
This is a stunning movie.  ,1
The service was outshining & I definitely recommend the Halibut.,1
"It plays louder than any other speaker of this size; the price is so low that most would think the quality is lacking, however, it's not.",1
"The puppets look really cheesy , not in a good way like in the Puppet Master 80's flicks.  ",0
A FLY was in my apple juice.. A FLY!!!!!!!!,0
Great place fo take out or eat in.,1
Everything about this film is simply incredible.  ,1
"OMG, the food was delicioso!",1
REALLY UGLY.,0
They know how to make them here.,1
Which has more depth and character than the man underneath it.  ,0
We loved the biscuits!!!,1
"I posted more detailed comments under the grey or black phone, but i have the Fire Red and it's a great color!",1
"Yeah, the movie pretty much sucked.  ",0
I'd like to return it.,0
"It lasts less than 3o minutes, if I actually try to use the phone.My wife has the same phone with the same problem.",0
I was seated immediately.,1
"I know that sounds funny, but to me it seemed like sketchy technology that wouldn't work well.Well, this one works great.",1
"If you love death and decay, and Shakespears lyrics... this is the one.  ",1
The characters were very 'stagey' and the storyline was a lot like a stage farce.  ,0
Would come back again if I had a sushi craving while in Vegas.,1
Never had anything to complain about here.,1
The flat reenactments don't hold your attention because they are emotionally adrift and stagy.  ,0
"I got to enjoy the seafood salad, with a fabulous vinegrette.",1
The construction of the headsets is poor.,0
"Finally, after three or four times the spring of the latch broke and I could not use it any longer on the visor.",0
Our server was super nice and checked on us many times.,1
Ample portions and good prices.,1
All three broke within two months of use.,0
My friend loved the salmon tartar.,1
"The plot doesn't hang together at all, and the acting is absolutely appalling.  ",0
Very disappointed in AccessoryOne.,0
I don't have to be an accountant to know I'm getting screwed!,0
"The movie in movie situations in the beginning and through the game that is played with her by the ""acting coach"" are fascinating.  ",1
"Helen Baxendale is a very credible lady Macbeth who can be very cheerfull at times and sometimes she just looks like a naughty girl, but deadly in her taste for blood and evil.  ",1
I ordered the Voodoo pasta and it was the first time I'd had really excellent pasta since going gluten free several years ago.,1
Those phones are working just fine now.,1
So absolutley fantastic.,1
I bought this to use with my Kindle Fire and absolutely loved it!,1
"On the up side, their cafe serves really good food.",1
Yes it's shiny on front side - and I love it!,1
Love this product.,1
"Frozen pucks of disgust, with some of the worst people behind the register.",0
I had absolutely no problem with this headset linking to my 8530 Blackberry Curve!,1
Mishima is extremely uninteresting.  ,0
but the movie makes a lot of serious mistakes.  ,0
"If you are looking for a good quality Motorola Headset keep looking, this isn't it.",0
VERY funny!  ,1
First time going but I think I will quickly become a regular.,1
I ordered the Lemon raspberry ice cocktail which was also incredible.,1
After two I felt disgusting.,0
This is one of the best bars with food in Vegas.,1
It will drive you barking mad!  ,0
I just saw this film and I recommend it.  ,1
"I live in the neighborhood so I am disappointed I won't be back here, because it is a convenient location.",0
walked in and the place smelled like an old grease trap and only 2 others there eating.,0
"I'm a big fan of this series mostly due to Anne Rice's style, sensitivities and treatments.  ",1
What a waste of money and time!.,0
You can't beat that.,1
Before I go in to why I gave a 1 star rating please know that this was my third time eating at Bachi burger before writing a review.,0
Talk about USELESS customer service.,0
The replacement died in a few weeks.,0
"This was utterly confusing at first, which caused me to lose a couple of very, very important contacts.",0
"I go to far too many places and I've never seen any restaurant that serves a 1 egg breakfast, especially for $4.00.",0
For the price this was a great deal.,1
"Almost everyone involved must be return to school, acting is utterly predictable and bad, script is pile of garbage all round.  ",0
I'm not really sure how Joey's was voted best hot dog in the Valley by readers of Phoenix Magazine.,0
Great movie!  ,1
From here on the Widmark character turns unintentionally comical!  ,0
Essentially you can forget Microsoft's tech support.,0
This is essentially a communications tool that does not communicate.,0
Some highlights : Great quality nigiri here!,1
Does Not Work.,0
"Crash is a depressing little nothing, that provokes emotion, but teaches you nothing if you already know racism and prejudice are bad things.  ",0
"useless phone, simply deaf.",0
Poor sound quality.,0
"Unfortunately, any virtue in this film's production work was lost on a regrettable script.  ",0
I thought Errol Flynn was brilliant as Custer and has since become my favourite actor!  ,1
This pair of headphones is the worst that I have ever had sound-wise.,0
They had a toro tartare with a cavier that was extraordinary and I liked the thinly sliced wagyu with white truffle.,1
"Nice case, feels good in your hands.",1
This movie is terrible.  ,0
We ordered some old classics and some new dishes after going there a few times and were sorely disappointed with everything.,0
"If I take a picture, the battery drops a bar, and starts beeping, letting me know its dieing.",0
It is a true classic.  ,1
Their network coverage in Los Angeles is horrible.,0
You won't regret it!,1
"No, I'm going to eat the potato that I found some strangers hair in it.",0
"The writer, Gorman Bechard, undoubtedly did his homework because all references are industry and character-age appropriate.  ",1
We won't be going back.,0
The case is great and works fine with the 680.,1
"This movie contained an all-star cast, and what I loved the most was that it opened my eyes to see other actors who I haven't seen before.  ",1
The Ngage is still lacking in earbuds.,0
Not enough volume.,0
Waited and waited and waited.,0
It has everything I need and I couldn't ask for more.,1
"Perhaps I caught them on an off night judging by the other reviews, but I'm not inspired to go back.",0
Our server was very nice and attentive as were the other serving staff.,1
What this film lacks is a convincing script.  ,0
"Conceptually, the show offers a little bit of everything- and for just about everybody (parents, kids, fantasy and/or fx fans).  ",1
"Clear Skype Calls, Long Battery Life, Long Range.",1
Do NOT buy if you want to use the holster.,0
"Funny, clever, hip - just like Pray's previous film, Hype!  ",1
)Setup couldn't have been simpler.,1
"My breakfast was perpared great, with a beautiful presentation of 3 giant slices of Toast, lightly dusted with powdered sugar.",1
Final Word: This Show is a real torture!!  ,0
WORST PHONE EVER.,0
Who in their right mind is gonna buy this battery?.,0
The delivery was on time.,1
The volume for the ringer is REAL good (you have choices how loud).,1
"However, my recent experience at this particular location was not so good.",0
Up there with the best of Melville.  ,1
Cant get the software to work with my computer.,0
"This movie is a solid example of a bad plot and a very, very bad idea all the way.  ",0
"The plot - well, I said I'd let that one go.  ",0
I had a pretty satifying experience.,1
This company charge me a restocking fee and still not given me my refund back.,0
"I don't understand how this garbage got on the shelves of the movie store, it's not even a real movie!  ",0
Alexander Nevsky is a great film.  ,1
I would have given no star if I was able.,0
"Hackneyed writing, certainly, but made even worse by the bad directing.  ",0
I am also very happy with the price.,1
The sergeant pepper beef sandwich with auju sauce is an excellent sandwich as well.,1
This is a really fantastic Thai restaurant which is definitely worth a visit.,1
Was not happy.,0
This movie is possibly one of the most creative works of horror ever.  ,1
Extremely Tasty!,1
The jerky camera movements were also annoying.  ,0
"I really loved the story line and the poler bear was kinda cute.But if anyone has a question about Fort Steele, just ask away:)  ",1
!....THE OWNERS REALLY REALLY need to quit being soooooo cheap let them wrap my freaking sandwich in two papers not one!,0
Don't be afraid of subtitles........ its worth a little aversion therapy 10/10  ,1
"The acting sucks, the music sucks, the script sucks, the pacing sucks, the special FX suck, the directing sucks... basically, this movie sucks.  ",0
"The staff are great, the ambiance is great.",1
Waited 2 hours & never got either of our pizzas as many other around us who came in later did!,0
Reception is terrible and full of static.,0
Restored my phone to like new performance.,1
If someone orders two tacos don't' you think it may be part of customer service to ask if it is combo or ala cart?,0
Doesn't Work.,0
"The deal included 5 tastings and 2 drinks, and Jeff went above and beyond what we expected.",1
Eew... This location needs a complete overhaul.,0
Really pleased with this product so far.,1
I as well would've given godfathers zero stars if possible.,0
Sending it back.,0
Very disappointing.,0
It was awesome.,1
Highly recommended.,1
Definitely worth checking out.  ,1
"The service was terrible, food was mediocre.",0
"At a time when it seems that film animation has been dominated by Disney/Pixar's CGI masterpieces, it is both refreshing and comforting to know that Miyazaki is still relying on traditional hand-drawn animation to tell his charming and enchanting stories.  ",1
"but it is great, i would really recommend it",1
There aren't death scenes like in previous movies and the f/x are terrible.  ,0
"Lifetime does not air it enough, so if anyone knows what store sells it let me know because this is a must-have.  ",1
1. long lasting battery (you don't have to recharge it as frequentyly as some of the flip phones)2.,0
All the characters in this film are tremendously well played.  ,1
Very good lunch spot.,1
I have tried these cables with my computer and my iPod and it works just fine.,1
If the two were seperated by a mere 5+ ft I started to notice excessive static and garbled sound from the headset.,0
The dialogue sucked.  ,0
Worst hour and a half of my life!Oh my gosh!  ,0
"During several different 2 minute calls, I experienced 5 drops and it was in an area that had 5 bars.",0
- They never brought a salad we asked for.,0
The original Body and Soul (1947) is a masterpiece.  ,1
Battery life is real good.,1
"Our server was fantastic and when he found out the wife loves roasted garlic and bone marrow, he added extra to our meal and another marrow to go!",1
I had to wait over 30 minutes to get my drink and longer to get 2 arepas.,0
Excellent wallet type phone case.,1
