text,label
The warmth it generates is in contrast to its austere backdrop.  ,1
"But now that it is ""out of warranty"" the same problems reoccure.Bottom line... put your money somewhere else... Cingular will not support it.",0
"As a courtroom drama, it's compelling, as an indictment on the American justice system, it's frightening.  ",1
"When I opened the sandwich, I was impressed, but not in a good way.",0
What a piece of junk.. I lose more calls on this phone.,0
"Secondly, Hitchcock pretty much perfected the thriller and chase movie.  ",1
"Schrader has made a resume full of lousy, amateurish films.  ",0
"Overall, the film is interesting and thought-provoking.  ",1
The Jabra EarGels fit my ears very well.,1
Everything was perfect the night we were in.,1
"The acting is like watching wooden puppets moving around and reading from a book, that's how bad it is.  ",0
I've lived here since 1979 and this was the first (and last) time I've stepped foot into this place.,0
Always a great time at Dos Gringos!,1
It is not just a cult... it is a cult CLASSIC.  ,1
"Great it was new packaged nice works good, no problems and it came in less time then I expected!!!!",1
"Using all earpieces, left or right, this thing will not stay on my ear.",0
clipping this to your belt will deffinitely make you feel like 50 cent's up-and-coming.,1
It was just too horrible.  ,0
Crostini that came with the salad was stale.,0
"Very, very sad.",0
Last time buying from you.,0
Don't be afraid of subtitles........ its worth a little aversion therapy 10/10  ,1
"the story which was told so eloquently by Francis ford Coppola 25 years earlier, really unfolds gradually and leaves room for the characters to develop.  ",1
What a mistake.,0
The problem I have is that they charge $11.99 for a sandwich that is no bigger than a Subway sub (which offers better and more amount of vegetables).,0
Even worse than Ticker!  ,0
The plot is nonsense that doesn't interest in the slightest way or have any uniqueness to it.  ,0
I've had this for nearly 2 years and it has worked great for me.,1
I love this cable - it allows me to connect any mini-USB device to my PC.,1
"It works great with a car charger, especially if you cannot plug in two adapters at the same time.",1
This is my new fav Vegas buffet spot.,1
The movie is full of wonderful dancing (hence the title!  ,1
"The service was terrible, food was mediocre.",0
"This place is overpriced, not consistent with their boba, and it really is OVERPRICED!",0
"I mean really, how do you get so famous for your fish and chips when it's so terrible!?!",0
Yet Plantronincs continues to use the same flawed charger design.,0
It's a case of 'so bad it is laughable'.  ,0
Not too screamy not to masculine but just right.  ,1
All in all its an insult to one's intelligence and a huge waste of money.  ,0
I can take a little bad service but the food sucks.,0
Not a single employee came out to see if we were OK or even needed a water refill once they finally served us our food.,0
Avoid at all costs.  ,0
Soggy and not good.,0
I promise they won't disappoint.,1
"Delicious NYC bagels, good selections of cream cheese, real Lox with capers even.",1
Still Waiting...... I'm sure this item would work well.. if I ever recieve it!,0
There is not a deal good enough that would drag me into that establishment again.,0
"Great food for the price, which is very high quality and house made.",1
This is definitely a cult classic well worth viewing and sharing with others.  ,1
"The owner used to work at Nobu, so this place is really similar for half the price.",1
I wasted my little money with this earpiece.,0
This would not even be good as a made for TV flick.  ,0
"Definitely worth venturing off the strip for the pork belly, will return next time I'm in Vegas.",1
Very prompt service.,1
Terrible service!,0
Worst Thai ever.,0
The cast of veteran actors are more than just a nostalgia trip.  ,1
Service was excellent and prices are pretty reasonable considering this is Vegas and located inside the Crystals shopping mall by Aria.,1
!....THE OWNERS REALLY REALLY need to quit being soooooo cheap let them wrap my freaking sandwich in two papers not one!,0
I came out of it feeling angry.  ,0
All in all I think it was a good investment.,1
We won't be returning.,0
"I love the camera, it's really pretty good quality.",1
She ordered a toasted English muffin that came out untoasted.,0
much better than the hard plastic cases.,1
"When my order arrived, one of the gyros was missing.",0
Wasted two hours.  ,0
lightweight and works well.,1
"Then I exchanged for the same phone, even that had the same problem.",0
"I have been here several times in the past, and the experience has always been great.",1
"To summarize... the food was incredible, nay, transcendant... but nothing brings me joy quite like the memory of the pneumatic condiment dispenser.",1
"I always order from the vegetarian menu during dinner, which has a wide array of options to choose from.",1
Very good lunch spot.,1
Very pleased with this headset.,1
The voice recognition thru the handset is excellent.,1
What a big waste of time.,0
I am a fan of his ... This movie sucked really bad.  ,0
"There are many continuity errors: one other user commented on different cars in the garage, Joe's glasses...the one that got to me the most was the fact Joe's facial hair configuration seemed to change from scene to scene.  ",0
So there is no way for me to plug it in here in the US unless I go by a converter.,0
"Unfortunately, any virtue in this film's production work was lost on a regrettable script.  ",0
This is an extraordinary film.  ,1
Great character actors Telly Savalas and Peter Boyle.  ,1
All of the main players are mesmerising.  ,1
worthless product.,0
"This movie was kind of long in length, but I enjoyed every minute of it.  ",1
"Product is useless, since it does not have enough charging current to charge the 2 cellphones I was planning to use it with.",0
"It is very comfortable to wear as well, which is probably the most important aspect about using a case.",1
"Bad script, bad direction and horrible acting make this one plain bad!  ",0
It worked very well.,1
The roast beef sandwich tasted really good!,1
"It was very popular when I was in the cinema, a good house and very good reactions and plenty of laughs.  ",1
Hell no will I go back,0
I only hear garbage for audio.,0
The Malta settings are as dry and as barren as the dialogue.  ,0
"Good product, good seller.",1
Fantastic buy and will get again for whatever my next phone is,1
The earpiece on this is too large or too heavy...it keeps falling out of my ear.,0
The battery is unreliable as well as the service use antena.,0
Linksys should have some way to exchange a bad phone for a refurb unit or something!,0
The secondary plot line is incomprehensible and its relation to the primary plot line is mystifying.  ,0
Magical Help.,1
Dessert: Panna Cotta was amazing.,1
"This is a bad film, with bad writing, and good actors....an ugly cartoon crafted by Paul Haggis for people who can't handle anything but the bold strokes in storytelling....a picture painted with crayons.  ",0
"The guys all had steaks, and our steak loving son who has had steak at the best and worst places said it was the best steak he's ever eaten.",1
Definitely not worth the $3 I paid.,0
"He really didn't seem to want to be hosting; his voice-overs were monotonous, didn't get involved with the guests.  ",0
"I've had no trouble accessing the Internet, downloading ringtones or performing any of the functions.",1
It's a great item.,1
It's still wild stuff though and is highly recommended to fans of giallo cinema.  ,1
These headphones were a great find - and I think they are perhaps the best purchase I've made in the last several years - seriously.,1
Here's where the movie really pi**ed me off.  ,0
The movie was very interesting from beginning to the end.  ,1
Extremely Tasty!,1
1/10 - and only because there is no setting for 0/10.  ,0
The potato chip order was sad... I could probably count how many chips were in that box and it was probably around 12.,0
Food was below average.,0
"They have a good selection of food including a massive meatloaf sandwich, a crispy chicken wrap, a delish tuna melt and some tasty burgers.",1
I bought this battery with a coupon from Amazon and I'm very happy with my purchase.,1
Not much seafood and like 5 strings of pasta at the bottom.,0
"The film deserves strong kudos for taking this stand, for having exceptional acting from its mostly lesser-known cast and for the super-intelligent script that doesn't insult the audience or take the easy way out when it comes to white racism.  ",1
"Each track commands sentiment, actually contributing to the scenes and characters.  ",1
"To be honest with you, this is unbelievable nonsense and very foolish.  ",0
Highly unrecommended.  ,0
I want my money back.,0
"No allergy warnings on the menu, and the waitress had absolutely no clue as to which meals did or did not contain peanuts.",0
"By the time the film ended, I not only disliked it, I despised it.  ",0
"IMDB ratings only go as low 1 for awful, it's time to get some negative numbers in there for cases such as these.  ",0
Food was great and so was the serivce!,1
"Everyone is very attentive, providing excellent customer service.",1
I have been very satisfied with this cell phone from day one.,1
"Needless to say, I wasted my money.",0
The fried rice was dry as well.,0
What a waste.,0
This movie has a cutting edge to it.  ,1
Definitely a turn off for me & i doubt I'll be back unless someone else is buying.,0
The best example of how dumb the writing is when it's established that you can turn the zombie-students back into humans by removing a necklace containing a piece of the meteorite.  ,0
Great product and price.,1
"After 20 minutes wait, I got a table.",0
Go To Place for Gyros.,1
"Comfortable fit - you need your headset to be comfortable for at least an hour at a time, if not for an entire day.",1
This phone is very fast with sending any kind of messages and web browsing is significantly faster than previous phones i have used.,1
"The pizza tasted old, super chewy in not a good way.",0
The nano stated it.My son was dissapointed.,0
It is very comfortable on the ear.,1
Ryan's Bar is definitely one Edinburgh establishment I won't be revisiting.,0
Appears to actually outperform the original battery from China that came with my V325i.,1
Their regular toasted bread was equally satisfying with the occasional pats of butter... Mmmm...!,1
WORST PHONE EVER.,0
Also great directing and photography.  ,1
I would definitely recommend the wings as well as the pizza.,1
"A truly, truly bad film.  ",0
I was so insulted.,0
Jamie Foxx absolutely IS Ray Charles.  ,1
I can't wait to go back.,1
"I ate there twice on my last visit, and especially enjoyed the salmon salad.",1
I was shocked because no signs indicate cash only.,0
Rating: 1 out of 10.  ,0
"good item, low price.",1
"Overall, a great experience.",1
Everything is appalling.  ,0
"I have to use the smallest earpieces provided, but it stays on pretty well.",1
Arrived quickly and much less expensive than others being sold.,1
Fantastic service here.,1
I ordered the Lemon raspberry ice cocktail which was also incredible.,1
When I saw it in the theater I thought I was going to be sick.  ,0
It clicks into place in a way that makes you wonder how long that mechanism would last.,0
Waiter was a jerk.,0
The cashier had no care what so ever on what I had to say it still ended up being wayyy overpriced.,0
We could not believe how dirty the oysters were!,0
"After 3 months, screen just went black all of a sudden.",0
Beautiful styling though.,1
I ordered Albondigas soup - which was just warm - and tasted like tomato soup with frozen meatballs.,0
Excellent!.,1
But even the talented Carrell can't save this.  ,0
I thought Errol Flynn was brilliant as Custer and has since become my favourite actor!  ,1
"I live in the neighborhood so I am disappointed I won't be back here, because it is a convenient location.",0
There is a brilliant twist ending.  ,1
The classic Maine Lobster Roll was fantastic.,1
It always cuts out and makes a beep beep beep sound then says signal failed.,0
RUDE & INCONSIDERATE MANAGEMENT.,0
Leopard Print is wonderfully wild!.,1
"These are the central themes of the film and they are handled ineptly, stereotypically and with no depth of imagination.  ",0
They dropped more than the ball.,0
The first thing that happened was that the tracking was off.,0
Very satisifed with that.,1
All I have to say is the food was amazing!!!,1
I'm not sure how long we stood there but it was long enough for me to begin to feel awkwardly out of place.,0
very slow at seating even with reservation.,0
Oh and I forgot to also mention the weird color effect it has on your phone.,0
"At a time when it seems that film animation has been dominated by Disney/Pixar's CGI masterpieces, it is both refreshing and comforting to know that Miyazaki is still relying on traditional hand-drawn animation to tell his charming and enchanting stories.  ",1
Works well.,1
Excellent sound quality.,1
It's A PIECE OF CRAP!,0
"The building itself seems pretty neat; the bathroom is pretty trippy, but I wouldn't eat here again.",0
We were promptly greeted and seated.,1
Kind of hard to mess up a steak but they did.,0
It's this pandering to the audience that sabotages most of his films.  ,0
"Of all the dishes, the salmon was the best, but all were great.",1
But now I was completely grossed out.,0
"I highly recommend this movie for anyone interested in art, poetry, theater, politics, or Japanese history.  ",1
Our server was very nice and attentive as were the other serving staff.,1
"The food was very good and I enjoyed every mouthful, an enjoyable relaxed venue for couples small family groups etc.",1
"great headset, very impressed - H500.",1
Sooooo good!!,1
"Great product, fast shipping!.",1
Worked perfectly!,1
"While I managed to bend the leaf spring back in place, the metal now has enough stress that it will break on the next drop.",0
And it was way to expensive.,0
"The cable looks so thin and flimsy, it is scary.",0
"Let's start with all the problemsthe acting, especially from the lead professor, was very, very bad.  ",0
Brilliant!  ,1
By the time the pyromaniac waylaid the assistant I was bored and didn't care what happened next and so I switched off.  ,0
These are the nicest restaurant owners I've ever come across.,1
"Main thing I didn't enjoy is that the crowd is of older crowd, around mid 30s and up.",0
"I personally love the hummus, pita, baklava, falafels and Baba Ganoush (it's amazing what they do with eggplant!).",1
We also ordered the spinach and avocado salad; the ingredients were sad and the dressing literally had zero taste.,0
"I don't know exactly what it is about this movie, but we latched on to this endearing movie and it has become a special part of our family's memories.  ",1
Big Disappointment with calendar sync.,0
"Of course, the acting is blah.  ",0
"Friend's pasta -- also bad, he barely touched it.",0
"This movie is a pure disaster, the story is stupid and the editing is the worst I have seen, it confuses you incredibly.  ",0
The visual effects were AWFUL.  ,0
All the other cases I've tried normally fall apart after a few months but this one seems to be in for the long haul.,1
Worst martini ever!,0
Those burgers were amazing.,1
This does not fit the Palm Tungsten E2 and it broke the first time I tried to plug it in.,0
Pretty good beer selection too.,1
I think not again,0
"It's fits like a glove and is strong, secure, and durable.",1
Mediocre food.,0
Someone shouldve invented this sooner.,1
My first visit to Hiro was a delight!,1
I recommend iGo to anyone with different brand cell phones/mp3 players in the family.,1
Food is way overpriced and portions are fucking small.,0
"If I take a picture, the battery drops a bar, and starts beeping, letting me know its dieing.",0
Service was good and the company was better!,1
"As for the service, I thought it was good.",1
Great case and price!,1
Tried to go here for lunch and it was a madhouse.,0
"Lewis Black's considerable talent is wasted here too, as he is at his most incendiary when he is unrestrained, which the PG-13 rating certainly won't allow.  ",0
"One of the best mexican movies ever!, and one of the less understood, even by mexican themselves, no matter how identified the should have felt with it.  ",1
"The design is very odd, as the ear ""clip"" is not very comfortable at all.",0
I even dropped this phone into a stream and it was submerged for 15 seconds and it still works great!,1
But other than that the movie seemed to drag and the heroes didn't really work for their freedom.  ,0
"At around 4 pm I bought it, at around 8pm I started to watch, at around 8.15pm I fast forwarded the remaining film to see if there was anything left watchable for a human being with a brain... but there wasn't.  ",0
Kind of flops around.,0
We had a group of 70+ when we claimed we would only have 40 and they handled us beautifully.,1
So Far So Good!.,1
"I know this is not like the other restaurants at all, something is very off here!",0
"This was reflected not only in the cast, but also in the below-par script, which borrowed much from the earlier classic.  ",0
"The color is even prettier than I thought it would be, and the graphics are incredibly sharp.",1
Soyo technology sucks.,0
I would have given no star if I was able.,0
"Ordered a double cheeseburger & got a single patty that was falling apart (picture uploaded) Yeah, still sucks.",0
Thank you for such great service.,1
We ordered the duck rare and it was pink and tender on the inside with a nice char on the outside.,1
Save your money.... I've had this item for 11 months now.,0
"Lifetime does not air it enough, so if anyone knows what store sells it let me know because this is a must-have.  ",1
"However, after seeing the short again after about 25 years, I was amazed at how timeless the film actually is.  ",1
This movie now joins Revenge of the Boogeyman and Zombiez as part of the hellish trinity of horror films.  ,0
Then the film just dropped the ball.  ,0
It is simple to use and I like it.,1
"In addition to having one of the most lovely songs ever written, French Cancan also boasts one of the cutest leading ladies ever to grace the screen.  ",1
This is hands down the best phone I've ever had.,1
"It had some average acting from the main person, and it was a low budget as you clearly can see.  ",0
An hour and a half I wish I could bring back.  ,0
"Totally different, with loads of understatement and black comedy, this is a film few get to see, but those who do will remember it.  ",1
If there were zero stars I would give it zero stars.,0
WELL IM SATISFIED.,1
I won't try going back there even if it's empty.,0
Not loud enough and doesn't turn on like it should.,0
The worst piece of crap ever along with the Verizon customer service.,0
I would not recommend this place.,0
I am going to have to be the first to negatively review this product.,0
Glad I didn't pay to see it.  ,0
I bought these hoping I could make my Bluetooth headset fit better but these things made it impossible to wear.,0
They had a toro tartare with a cavier that was extraordinary and I liked the thinly sliced wagyu with white truffle.,1
This is truly an art movie--it actually has a lot of art in it.  ,1
EXCELLENT SERVICE!!!!!!!!.,1
"Five star Plus, plus.",1
"The result is a powerhouse achievement, made more timely now perhaps because of our culture's disturbing fascination with celebrity, and it's distorted interpretations of fame.  ",1
(The bathroom is just next door and very nice.),1
I took back my money and got outta there.,0
The management is rude.,0
Phone is sturdy as all nokia bar phones are.,1
"A cheap and cheerless heist movie with poor characterisation, lots of underbite style stoic emoting (think Chow Yun Fat in A Better Tomorrow) and some cheesy clichés thrown into an abandoned factory ready for a few poorly executed flying judo rolls a la John Woo.  ",0
About half way through this film I started to dislike it.  ,0
Meredith M was better than all right.  ,1
Better than expected.,1
If only someone involved with it knew how to string together narrative!  ,0
"Aside from it's terrible lead, this film has loads of other debits.  ",0
"Still, it makes up for all of this with a super ending that depicts a great sea vessel being taken out by the mighty frost.  ",1
"Both films are terrible, but to the credit of the 1986 version, it was watchable.  ",0
Don't make the same mistake I did.,0
The case is great and works fine with the 680.,1
What I really like there is the crepe station.,1
"If this premise sound stupid, that's because it is.  ",0
This if the first movie I've given a 10 to in years.  ,1
And then tragedy struck.,0
It is the best charger I have seen on the market yet.,1
It was so funny.  ,1
There still are good actors around!  ,1
"Of course the footage from the 70s was grainy, but that only enhanced the film.  ",1
An Awesome New Look For Fall 2000!.,1
The Jamaican mojitos are delicious.,1
"I had always known that Errol Flynn was a brilliant actor as he was my dads favourite actor, and I grew up watching his films as a child.  ",1
No buyers remorse on this one!.,0
Never had anything to complain about here.,1
Their chow mein is so good!,1
you could only take 2 videos at a time and the quality was very poor.,0
Unfortunately it did not work.,0
Very bad Experience!,0
Earbud piece breaks easily.,0
Waitress was a little slow in service.,0
I have bought this Nokia cell phone a few weeks ago and it was a nightmare.,0
"Love this place, hits the spot when I want something healthy but not lacking in quantity or flavor.",1
Bland... Not a liking this place for a number of reasons and I don't want to waste time on bad reviewing.. I'll leave it at that...,0
"Ray Charles' life provided excellent biographical material for the film, which goes well beyond being just another movie about a musician.  ",1
The waitress was friendly and happy to accomodate for vegan/veggie options.,1
We literally sat there for 20 minutes with no one asking to take our order.,0
The RI style calamari was a joke.,0
My sister has one also and she loves it.,1
"Bela Lugosi was totally extraneous, intoning odd lines.  ",0
"seems like a good quick place to grab a bite of some familiar pub food, but do yourself a favor and look elsewhere.",0
The film's sole bright spot was Jonah Hill (who will look almost unrecognizable to fans of the recent Superbad due to the amount of weight he lost in the interim).  ,1
Total brunch fail.,0
the only VERY DISAPPOINTING thing was there was NO SPEAKERPHONE!!!!,0
Any ring tone..Overall good phone to buy..,1
This phone is slim and light and the display is beautiful.,1
My boyfriend and i sat at the bar and had a completely delightful experience.,1
The headsets are easy to use and everyone loves them.,1
"Top line: Don't waste your time and money on this one, its as bad as it comes.  ",0
My phone doesn't slide around my car now and the grip prevents my phone from slipping out of my hand.,1
I love the Pho and the spring rolls oh so yummy you have to try.,1
"Seriously, it's not worth wasting your, or your kid's time on.  ",0
"I do not know if this was Emilio Estevez's directorial debut, but the pacing, the interplay and development of the characters as well as some clever camera work surrounding the character Estevez plays all suggest a natural eye.  ",1
"I got to enjoy the seafood salad, with a fabulous vinegrette.",1
Obviously there is a problem with the adhesive.,0
Special thanks to Dylan T. for the recommendation on what to order :) All yummy for my tummy.,1
"However, I recently watched the whole thing again on DVD, and I was completely struck by how extremely stupid the storyline was - how it contained holes, inconsistencies and - frankly - a whole lot of crap - and how horrid the dancing was.  ",0
"It's a sad movie, but very good.  ",1
Does not fit.,0
"If it were possible to give them zero stars, they'd have it.",0
Nothing new there.  ,0
Awesome service and food.,1
"Unfortunately, it only set us up for disapppointment with our entrees.",0
Waste of 13 bucks.,0
So in a nutshell: 1) The restaraunt smells like a combination of a dirty fish market and a sewer.,0
Happy so far!.,1
Motorola finally got the voice quality of a bluetooth headset right.,1
This phone is pretty sturdy and I've never had any large problems with it.,1
I was looking for this headset for a long time and now that I've got it I couldn't be happier.,1
I believe the screenwriter did a good job of tying up the loose ends.  ,1
good protection and does not make phone too bulky.,1
Today the graphics are crap.  ,0
I saw this movie and I thought this is a stupid movie.  ,0
The stories were as unbelievable as the actors.  ,0
"That being said, for a phone, the camera is very nice; many cool effects to play with, and video is decent as well.",1
"This is an excellent tool, especially when paired with your phone's auto-answer.",1
Ample portions and good prices.,1
I've had better atmosphere.,0
It shouldn't take 30 min for pancakes and eggs.,0
VERY comfortable.,1
Lame would be the best way to describe it.  ,0
Service was fantastic.,1
Kris Kristoffersen is good in this movie and really makes a difference.  ,1
By far the BEST cheesecurds we have ever had!,1
Food was really good and I got full petty fast.,1
"putting the race card aside, lets look at the major flaw in the film: they destroy latifa's character.  ",0
The lead man is charisma-free.  ,0
"I have been in more than a few bars in Vegas, and do not ever recall being charged for tap water.",0
Food was average at best.,0
It deserves strong love.  ,1
This movie is possibly one of the most creative works of horror ever.  ,1
O my gosh the best phone I have ever had.,1
"Good show, Samsung.",1
Generally; it just lacked imagination.  ,0
I love this phone!.,1
"My breakfast was perpared great, with a beautiful presentation of 3 giant slices of Toast, lightly dusted with powdered sugar.",1
"We had so much to say about the place before we walked in that he expected it to be amazing, but was quickly disappointed.",0
Star Trek V The final Frontier is the worst in the series.  ,0
Very Dissapointing Performance.,0
Excellent product.,1
Hated it.  ,0
"It feels poorly constructed, the menus are difficult to navigate, and the buttons are so recessed that it is difficult to push them.",0
Now I am getting angry and I want my damn pho.,0
I believe that this place is a great stop for those with a huge belly and hankering for sushi.,1
This was my first and only Vegas buffet and it did not disappoint.,1
It was probably dirt.,0
There's really nothing bad I can say about this headset.,0
The things that the four kids get themselves into is absolutely hilarious to watch.  ,1
the charger worked for about a week and then completely stopped charging my phone.,0
"However, here there was no decent acting, action or location work to balance things up.  ",0
See it.  ,1
I'm super pissd.,0
"I think the most wonderful parts (literally, full of ""wonder"") are the excerpts from his works.  ",1
"Unfortunately, inexperience of direction meant that scene after scene passed with little in the way of dramatic tension or conflict.  ",0
"The food sucked, which we expected but it sucked more than we could have imagined.",0
My 5-year old Nokia 2160 from Tracfone holds the charge a lot better than this.,0
It is shameful.  ,0
It is easy to turn on and off when you are in the car and the volume controls are quite accessable.,1
"but it is great, i would really recommend it",1
"I only used it two days, and it wasn't always easy to hear with.",0
The battery life is highly unacceptable.,0
They also now serve Indian naan bread with hummus and some spicy pine nut sauce that was out of this world.,1
Coming here is like experiencing an underwhelming relationship where both parties can't wait for the other person to ask to break up.,0
I like Steiners because it's dark and it feels like a bar.,1
This pair of headphones is the worst that I have ever had sound-wise.,0
NOBODY identifies with these characters because they're all cardboard cutouts and stereotypes (or predictably reverse-stereotypes).  ,0
The script is horrendously stupid.  ,0
This is definitely a must have if your state does not allow cell phone usage while driving.,1
The company shipped my product very promptly and it works well.,1
"It's a great tool for entertainment, communication, and data management.Oh, be sure to use ActiveSync 4.2 for optimal data synchronization results!",1
This is one of Peter Watkins most accessible films.  ,1
I received my supposedly new motorola 375 and apparently there was not a match between the phone and the charger.,0
I was particularly pleased with the acting ability of Dwight Schultz.  ,1
Only Pros : Large seating area/ Nice bar area/ Great simple drink menu/ The BEST brick oven pizza with homemade dough!,1
Great Earpiece.,1
"This convention never worked well in the past, and certainly doesn't work here.  ",0
"After one bite, I was hooked.",1
First time going but I think I will quickly become a regular.,1
"Poor service, the waiter made me feel like I was stupid every time he came to the table.",0
It fits my ear well and is comfortable on.,1
Has been working great.,1
There is a lot of beautiful places.  ,1
- the food is rich so order accordingly.,1
Nice headphones for the price and they work great!,1
"This film highlights the fundamental flaws of the legal process, that it's not about discovering guilt or innocence, but rather, is about who presents better in court.  ",1
This is by far the worst purchase I've made on Amazon.,0
I didn't realize how wonderful the short really is until the last two scenes.  ,1
I was mortified.,0
Voice recognition is tremendous!,1
"you can even take self portraits with the outside (exterior) display, very cool.",1
This PDA rocks.,1
Chinese Forgeries Abound!.,0
I had the mac salad and it was pretty bland so I will not be getting that again.,0
I great reception all the time.,1
It fits so securely that the ear hook does not even need to be used and the sound is better directed through your ear canal.,1
I hate writing bad reviews about films - especially those in which I really like the star - but this film is so bad I don't believe for one second that anyone could have been proud of it.  ,0
Simply beautiful.  ,1
My ribeye steak was cooked perfectly and had great mesquite flavor.,1
The reception through this headset is excellent.,1
don't waste your money.,0
"Our server was fantastic and when he found out the wife loves roasted garlic and bone marrow, he added extra to our meal and another marrow to go!",1
this was a different cut than the piece the other day but still wonderful and tender s well as well flavored.,1
This wonderful experience made this place a must-stop whenever we are in town again.,1
Great food.,1
The commercials are the most misleading.,0
My friend loved the salmon tartar.,1
AVOID THIS ESTABLISHMENT!,0
The design is very good.4.,1
"Unless you're just out to visually ""collect"" all extant films of Austen's work, you can skip this one.  ",0
Very poor service.,0
We've have gotten a much better service from the pizza place next door than the services we received from this restaurant.,0
But it picked up speed and got right to the point.  ,1
Food was so gooodd.,1
"It is cheap, and it feel and look just as cheap.",0
"I do love sushi, but I found Kabuki to be over-priced, over-hip and under-services.",0
The chefs were friendly and did a good job.,1
It is zillion times away from reality.  ,0
"All in all, I'd expected a better consumer experience from Motorola.",0
This is one of the worst Sandra Bullock movie since Speed 2 But not quite that bad.  ,0
After a year the battery went completely dead on my headset.,0
"About 30 minutes of footage is wasted to show mediocre elderly actors awkwardly babbling overwrought pseudo-Satanic gibberish corny enough to make a teen Goth blush, almost always in Olde English, and sometimes in Latin that may or may not be made up words.  ",0
Last night was my second time dining here and I was so happy I decided to go back!,1
The inside is really quite nice and very clean.,1
"They have a plethora of salads and sandwiches, and everything I've tried gets my seal of approval.",1
"I have watched their prices inflate, portions get smaller and management attitudes grow rapidly!",0
And service was super friendly.,1
Phone falls out easily.,0
The replacement died in a few weeks.,0
"This movie is a solid example of a bad plot and a very, very bad idea all the way.  ",0
"What did bother me, was the slow service.",0
They have great dinners.,1
It doesn't work in Europe or Asia.,0
"I don't know what happened in Season Five, what a mess.  ",0
"), and sometimes it was so embarrassing that I had to look away.  ",0
It's so bad it's actually worth seeing just for that reason.  ,0
Do NOT buy if you want to use the holster.,0
This movie totally grates on my nerves.  ,0
"Both actors truly understand and become their particular character, delivering a convincing, sincere performance.  ",1
"All in all, Ha Long Bay was a bit of a flop.",0
This scene is very strong and unpleasant.  ,0
"It's too bad that everyone else involved didn't share Crowe's level of dedication to quality, for if they did, we'd have a far better film on our hands than this sub-par mess.  ",0
"The staff is always super friendly and helpful, which is especially cool when you bring two small boys and a baby!",1
Timely shipment and quality product.,1
I liked the patio and the service was outstanding.,1
"However, after finally watching this film, I realized that not only had I had a closed mind to the brilliance it depicts, I also found myself watching it over and over again.  ",1
"The worst, sappiest dialogue... I could go on and on.  ",0
Couldn't ask for a more satisfying meal.,1
"This is a chilly, unremarkable movie about an author living/working in a chilly abstruse culture.  ",0
"First off the reception sucks, I have never had more than 2 bars, ever.",0
poor voice clarity.,0
Tied to charger for conversations lasting more than 45 minutes.MAJOR PROBLEMS!!,0
"The chipolte ranch dipping sause was tasteless, seemed thin and watered down with no heat.",0
Not recommended.  ,0
The most annoying thing about 'Cover Girl' is the way in which Rita Hayworth is put up on a pedestal.  ,0
Do Not Buy for D807...wrongly advertised for D807.,0
It also had a new problem.,0
"Unfortunately, this is a bad movie that is just plain bad.  ",0
"Love the margaritas, too!",1
Great price also!,1
"Helen Baxendale is a very credible lady Macbeth who can be very cheerfull at times and sometimes she just looks like a naughty girl, but deadly in her taste for blood and evil.  ",1
"I wouldn't say they're worth 2 hours of your time, though.  ",0
Don't make the same mistake that I did and please don't buy this phone.,0
Worst Customer Service Ever.,0
"Lastly, the mozzarella sticks, they were the best thing we ordered.",1
They really want to make your experience a good one.,1
One of my favorite purchases ever.,1
I don't think I'll be running back to Carly's anytime soon for food.,0
A good film by a great director!  ,1
Portable and it works.,1
The aerial scenes were well-done.  ,1
Eew... This location needs a complete overhaul.,0
"It was too predictable, even for a chick flick.  ",0
But this understated film leaves a lasting impression.  ,1
This one just fails to create any real suspense.  ,0
"I hate to disagree with my fellow Yelpers, but my husband and I were so disappointed with this place.",0
My boyfriend and I came here for the first time on a recent trip to Vegas and could not have been more pleased with the quality of food and service.,1
"Not a weekly haunt, but definitely a place to come back to every once in a while.",1
"Sound quality on both end is excellent, I use headset to call my wife and ask my wife to use headset to call me !2.",1
"I really loved the story line and the poler bear was kinda cute.But if anyone has a question about Fort Steele, just ask away:)  ",1
Great software for Motorolas.,1
but the movie makes a lot of serious mistakes.  ,0
Generous portions and great taste.,1
"Even Billy Bob couldn't rise above the script, which was worse.  ",0
THey are so cool!,1
") What makes this story different are the terrific production values - faultless photography, composition and editing - the terrific casting - the underappreciated Brian Keith playing a bully Teddy - and vivid history.  ",1
Service sucks.,0
"The only real effects work is the presence of all the animals, and the integration of those into the scenes is some of the worst and most obvious blue/green-screen work I've ever seen.  ",0
"horrible, had to switch 3 times.",0
Best breakfast buffet!!!,1
It is an insane game.  ,1
Highly entertaining at all angles.  ,1
Highly recommend for any one who has a blue tooth phone.,1
"Went in for happy hour, great list of wines.",1
Final Word: This Show is a real torture!!  ,0
I had to purchase a different case.,0
Disappointing accessory from a good manufacturer.,0
"The staff are great, the ambiance is great.",1
We got the food and apparently they have never heard of salt and the batter on the fish was chewy.,0
It's one of the most boring Horror movies from the 90's mainly because it starts slow and centers in a boring atmosphere.  ,0
"How can you call yourself a steakhouse if you can't properly cook a steak, I don't understand!",0
"Terrible product, and waste of money!",0
This place should honestly be blown up.,0
I have read other's reviews here but I haven't had any problem with it.,1
I came back today since they relocated and still not impressed.,0
So flavorful and has just the perfect amount of heat.,1
"The best place in Vegas for breakfast (just check out a Sat, or Sun.",1
I'm using it with an iriver SPINN (with case) and it fits fine.,1
I can't use this case because the smell is disgusting.,0
